RERA,BHK_NO,SQUARE_FT,RESALE,POSTED_BY_mean_encoding,state_mean_encoding,TARGET(PRICE_IN_LACS)
0.0,3.0,1600.1348,1.0,124.25404,122.38669,95.0
1.0,2.0,983.45917,1.0,124.25404,123.53347,54.7
0.0,1.0,620.0055,1.0,124.25404,131.08112,45.0
0.0,3.0,1350.0,1.0,54.96309,81.30434,54.0
0.0,2.0,900.4237,1.0,54.96309,122.38669,17.0
1.0,3.0,1495.284,1.0,54.96309,122.38669,65.0
0.0,2.0,899.8875,1.0,54.96309,58.577625,48.0
0.0,3.0,1300.052,1.0,54.96309,49.17085,50.0
1.0,2.0,1350.0245,1.0,124.25404,122.38669,55.0
1.0,3.0,1680.2264,1.0,54.96309,122.38669,47.5
0.0,2.0,905.0773,1.0,124.25404,123.53347,41.0
0.0,1.0,600.0522,1.0,54.96309,123.53347,46.0
0.0,1.0,496.83228,1.0,54.96309,44.66028,14.9
0.0,2.0,956.02295,1.0,124.25404,69.645454,55.0
0.0,3.0,1395.0435,1.0,54.96309,122.38669,85.0
0.0,4.0,3640.1455,1.0,124.25404,103.99422,280.0
0.0,2.0,1100.11,1.0,54.96309,103.99422,70.0
1.0,4.0,2272.9731,1.0,124.25404,131.08112,420.0
1.0,2.0,1070.3364,1.0,54.96309,33.095707,28.0
0.0,2.0,1100.0,1.0,124.25404,103.99422,42.9
1.0,2.0,1351.1528,0.0,52.147346,95.95461,92.0
0.0,3.0,1075.0,1.0,54.96309,103.99422,43.0
1.0,3.0,1959.4595,1.0,124.25404,63.688946,69.6
0.0,2.0,1350.135,1.0,54.96309,44.959038,45.0
0.0,2.0,1350.135,1.0,54.96309,123.53347,45.0
0.0,3.0,1300.3901,1.0,54.96309,50.62677,40.0
0.0,1.0,437.09024,1.0,54.96309,50.62677,14.0
1.0,2.0,933.3046,1.0,124.25404,123.53347,130.0
0.0,2.0,900.27704,1.0,54.96309,103.99422,26.0
0.0,1.0,629.0363,1.0,124.25404,131.08112,150.0
0.0,2.0,1080.0802,1.0,124.25404,122.38669,70.0
0.0,3.0,1062.1104,1.0,54.96309,69.645454,46.0
0.0,2.0,900.0,1.0,124.25404,66.56202,63.0
0.0,2.0,900.0,1.0,124.25404,66.49872,63.0
1.0,2.0,530.856,1.0,124.25404,122.38669,120.0
1.0,4.0,1920.1617,1.0,54.96309,122.38669,76.0
1.0,2.0,1100.283,1.0,54.96309,122.38669,35.0
0.0,1.0,681.01764,1.0,124.25404,123.53347,34.8
0.0,3.0,1684.9199,1.0,54.96309,122.38669,100.0
1.0,1.0,454.1326,0.0,124.25404,122.38669,55.0
0.0,2.0,1149.1852,1.0,124.25404,122.38669,55.0
1.0,2.0,925.2669,1.0,54.96309,50.62677,26.0
0.0,2.0,1207.9978,1.0,124.25404,44.959038,43.5
0.0,2.0,850.1594,1.0,54.96309,123.53347,40.0
0.0,2.0,1000.0,1.0,54.96309,122.38669,30.0
0.0,3.0,1368.2565,1.0,124.25404,69.645454,70.0
1.0,1.0,600.0358,1.0,124.25404,131.08112,33.5
0.0,2.0,1275.0797,1.0,54.96309,103.99422,68.0
0.0,3.0,1350.2109,1.0,124.25404,122.38669,48.0
0.0,2.0,1015.82166,1.0,124.25404,103.99422,56.5
1.0,2.0,1128.745,1.0,124.25404,123.53347,69.7
1.0,3.0,1850.153,1.0,124.25404,67.07472,60.5
0.0,2.0,760.0228,1.0,54.96309,50.62677,40.0
1.0,3.0,1601.5142,1.0,124.25404,123.53347,220.0
1.0,3.0,745.05237,1.0,124.25404,95.95461,32.0
0.0,2.0,932.9187,1.0,54.96309,131.08112,42.0
0.0,1.0,650.0029,1.0,124.25404,131.08112,110.0
1.0,3.0,1511.254,1.0,54.96309,39.7671,47.0
1.0,1.0,665.13763,1.0,124.25404,122.38669,26.1
0.0,2.0,1226.2773,1.0,54.96309,58.577625,42.0
0.0,1.0,675.139,1.0,54.96309,44.66028,17.0
0.0,3.0,1501.9525,1.0,124.25404,131.08112,250.0
1.0,3.0,2235.2131,1.0,124.25404,103.99422,130.0
1.0,2.0,1248.1293,1.0,124.25404,95.95461,41.7
0.0,2.0,2231.0361,1.0,54.96309,53.003433,45.0
0.0,2.0,1170.275,1.0,54.96309,103.99422,40.0
0.0,2.0,876.13293,1.0,124.25404,69.645454,29.0
0.0,1.0,782.04694,1.0,54.96309,44.66028,23.0
1.0,3.0,1380.3191,1.0,124.25404,63.688946,51.9
0.0,4.0,7228.9155,1.0,124.25404,103.99422,540.0
1.0,1.0,499.83337,0.0,52.147346,131.08112,15.0
0.0,2.0,972.2645,1.0,124.25404,122.38669,31.9
0.0,2.0,1030.303,1.0,54.96309,123.53347,28.9
1.0,3.0,1019.85724,1.0,124.25404,122.38669,170.0
0.0,2.0,1210.1534,1.0,124.25404,53.003433,41.0
0.0,1.0,596.5022,1.0,124.25404,122.38669,19.1
0.0,2.0,893.9394,0.0,124.25404,69.645454,29.5
0.0,2.0,1305.1244,1.0,124.25404,122.38669,95.0
0.0,3.0,2100.376,1.0,54.96309,103.99422,95.0
0.0,2.0,1024.3525,1.0,54.96309,69.645454,26.5
0.0,2.0,650.03516,1.0,54.96309,69.645454,18.5
1.0,2.0,1080.0386,1.0,124.25404,122.38669,56.0
0.0,2.0,850.1119,1.0,124.25404,39.7671,19.0
0.0,3.0,1505.1174,1.0,54.96309,103.99422,100.0
1.0,2.0,925.14716,1.0,124.25404,123.53347,55.0
0.0,3.0,1666.6666,1.0,124.25404,122.38669,160.0
0.0,2.0,860.28906,1.0,54.96309,131.08112,25.0
1.0,2.0,848.10126,1.0,124.25404,95.95461,20.1
0.0,3.0,1485.4513,1.0,124.25404,122.38669,510.0
1.0,2.0,996.7974,1.0,124.25404,122.38669,24.9
0.0,1.0,533.02435,1.0,54.96309,66.56202,23.0
0.0,1.0,533.02435,1.0,54.96309,66.49872,23.0
0.0,1.0,533.02435,1.0,54.96309,66.56202,23.0
0.0,1.0,533.02435,1.0,54.96309,66.49872,23.0
0.0,5.0,4995.005,1.0,124.25404,123.53347,600.0
0.0,3.0,1482.0304,1.0,54.96309,103.99422,120.0
0.0,2.0,1017.294,1.0,124.25404,131.08112,110.0
0.0,4.0,2100.376,1.0,54.96309,122.38669,95.0
1.0,2.0,929.4832,1.0,124.25404,122.38669,150.0
1.0,2.0,1341.0219,1.0,124.25404,122.38669,300.0
1.0,2.0,850.03033,1.0,124.25404,122.38669,28.0
0.0,2.0,1300.0,1.0,124.25404,103.99422,52.0
1.0,3.0,1380.295,1.0,124.25404,95.95461,58.0
1.0,1.0,471.01138,0.0,124.25404,123.53347,110.0
0.0,1.0,750.0,1.0,54.96309,123.53347,30.0
0.0,1.0,597.15344,1.0,124.25404,122.38669,19.3
0.0,2.0,1243.9358,1.0,124.25404,69.645454,100.0
0.0,2.0,1387.1636,1.0,54.96309,66.49872,67.0
0.0,2.0,1387.1636,1.0,54.96309,66.56202,67.0
0.0,3.0,1525.0876,1.0,124.25404,123.53347,200.0
1.0,2.0,1024.0656,1.0,124.25404,122.38669,80.0
1.0,2.0,686.5476,0.0,52.147346,123.53347,41.9
0.0,2.0,910.299,1.0,124.25404,103.99422,27.4
0.0,2.0,1241.2588,1.0,124.25404,122.38669,710.0
0.0,2.0,1060.2045,1.0,54.96309,69.645454,28.0
1.0,3.0,1779.0077,1.0,124.25404,122.38669,90.0
0.0,3.0,1849.9661,1.0,54.96309,44.66028,54.5
0.0,2.0,800.0,1.0,54.96309,39.7671,18.0
0.0,3.0,1585.2047,1.0,124.25404,69.645454,72.0
0.0,3.0,1700.2882,1.0,124.25404,50.62677,64.9
0.0,2.0,943.39624,1.0,124.25404,122.38669,100.0
1.0,2.0,900.1286,1.0,54.96309,103.99422,42.0
0.0,4.0,3599.712,1.0,124.25404,122.38669,250.0
0.0,4.0,2380.499,1.0,124.25404,122.38669,250.0
0.0,3.0,1254.321,1.0,124.25404,69.645454,50.8
0.0,3.0,1615.4086,1.0,54.96309,103.99422,52.0
0.0,3.0,1357.0823,1.0,124.25404,66.56202,80.0
0.0,3.0,1357.0823,1.0,124.25404,66.49872,80.0
0.0,2.0,1135.0737,1.0,54.96309,103.99422,60.0
0.0,3.0,1240.197,1.0,54.96309,103.99422,68.0
0.0,2.0,1166.1284,1.0,124.25404,123.53347,130.0
1.0,3.0,1330.0328,1.0,124.25404,122.38669,360.0
1.0,3.0,1400.0,0.0,124.25404,33.095707,36.4
1.0,2.0,1400.0342,1.0,124.25404,103.99422,82.0
0.0,1.0,602.77277,1.0,54.96309,131.08112,50.0
0.0,2.0,869.9687,1.0,124.25404,123.53347,150.0
1.0,2.0,885.7143,0.0,124.25404,66.56202,46.5
1.0,2.0,885.7143,0.0,124.25404,66.49872,46.5
0.0,3.0,1330.1803,1.0,54.96309,69.645454,90.0
0.0,3.0,1229.7734,1.0,124.25404,131.08112,190.0
0.0,2.0,863.7816,1.0,124.25404,123.53347,100.0
0.0,2.0,950.16895,1.0,54.96309,123.53347,45.0
1.0,2.0,545.01855,1.0,54.96309,103.99422,25.0
0.0,2.0,1100.212,1.0,124.25404,122.38669,41.5
0.0,2.0,1352.0365,1.0,124.25404,103.99422,80.0
0.0,2.0,1099.8552,1.0,54.96309,53.003433,38.0
0.0,2.0,1190.7913,1.0,124.25404,44.66028,45.0
0.0,2.0,786.98846,1.0,124.25404,122.38669,120.0
1.0,3.0,1500.0,1.0,124.25404,123.53347,210.0
0.0,2.0,1395.0244,1.0,54.96309,103.99422,60.0
1.0,2.0,1145.0382,1.0,54.96309,122.38669,51.0
0.0,2.0,750.0605,1.0,54.96309,50.62677,31.0
1.0,3.0,1624.1173,1.0,54.96309,122.38669,89.7
0.0,3.0,1882.9858,1.0,124.25404,103.99422,140.0
0.0,3.0,1200.2743,1.0,124.25404,103.99422,35.0
0.0,2.0,1055.1948,1.0,124.25404,69.645454,32.5
0.0,2.0,1200.0,1.0,54.96309,122.38669,60.0
0.0,2.0,918.0791,1.0,124.25404,122.38669,52.0
1.0,2.0,963.2684,1.0,124.25404,122.38669,25.7
1.0,2.0,1465.0873,1.0,124.25404,95.95461,70.5
0.0,1.0,500.0,1.0,54.96309,44.66028,11.5
1.0,3.0,2752.7527,1.0,124.25404,103.99422,220.0
1.0,2.0,1000.0,1.0,124.25404,123.53347,100.0
0.0,2.0,712.1525,1.0,54.96309,69.645454,31.0
0.0,3.0,1573.2001,1.0,124.25404,103.99422,85.0
0.0,1.0,740.1316,1.0,54.96309,122.38669,27.0
1.0,3.0,1555.2413,1.0,124.25404,103.99422,77.0
0.0,3.0,1250.0,1.0,54.96309,44.959038,65.0
0.0,3.0,2250.9297,1.0,54.96309,103.99422,230.0
0.0,3.0,1550.1206,1.0,54.96309,123.53347,90.0
1.0,1.0,670.8783,1.0,124.25404,131.08112,120.0
0.0,4.0,3111.9646,1.0,124.25404,122.38669,470.0
0.0,3.0,1461.0634,1.0,124.25404,69.645454,97.0
1.0,2.0,650.0,0.0,124.25404,103.99422,39.0
0.0,1.0,590.10443,1.0,124.25404,122.38669,26.0
1.0,4.0,2625.925,1.0,124.25404,103.99422,220.0
0.0,3.0,1510.0038,1.0,124.25404,123.53347,80.0
1.0,3.0,1450.2455,1.0,54.96309,39.7671,65.0
1.0,5.0,3499.9524,1.0,124.25404,123.53347,1100.0
0.0,3.0,1265.1484,1.0,124.25404,131.08112,95.0
0.0,3.0,1604.8579,1.0,54.96309,103.99422,74.0
1.0,2.0,1212.1212,1.0,124.25404,103.99422,46.0
1.0,3.0,2017.0327,1.0,124.25404,95.95461,180.0
1.0,4.0,4398.827,1.0,124.25404,122.38669,330.0
1.0,2.0,1304.8442,1.0,54.96309,122.38669,80.0
0.0,1.0,520.0,1.0,124.25404,123.53347,39.0
0.0,4.0,4040.404,0.0,124.25404,95.95461,400.0
1.0,1.0,419.06757,1.0,124.25404,123.53347,120.0
0.0,2.0,999.001,1.0,124.25404,123.53347,160.0
0.0,3.0,1733.0084,1.0,124.25404,122.38669,320.0
0.0,3.0,1644.8531,1.0,124.25404,103.99422,93.0
1.0,3.0,998.8139,1.0,124.25404,123.53347,160.0
1.0,3.0,1349.2958,1.0,54.96309,131.08112,47.9
1.0,2.0,1336.3029,1.0,124.25404,122.38669,48.0
1.0,3.0,1598.8102,1.0,54.96309,123.53347,86.0
0.0,2.0,810.02893,1.0,124.25404,69.645454,42.0
0.0,2.0,1250.0,1.0,124.25404,103.99422,70.0
0.0,2.0,1000.0,1.0,54.96309,69.645454,46.0
0.0,2.0,620.0177,1.0,54.96309,103.99422,35.0
0.0,2.0,1500.0,1.0,54.96309,103.99422,75.0
0.0,2.0,753.012,1.0,54.96309,122.38669,22.5
0.0,2.0,1000.0,1.0,54.96309,103.99422,60.0
0.0,3.0,1815.1198,1.0,124.25404,122.38669,97.0
0.0,1.0,1200.0873,1.0,124.25404,122.38669,55.0
0.0,2.0,1200.2043,1.0,54.96309,44.959038,47.0
1.0,3.0,1690.6171,1.0,124.25404,95.95461,120.0
0.0,2.0,647.83624,1.0,54.96309,39.7671,25.0
0.0,2.0,1076.3889,1.0,124.25404,131.08112,62.0
0.0,1.0,629.92126,1.0,54.96309,123.53347,40.0
1.0,3.0,1805.5555,1.0,124.25404,63.688946,52.0
0.0,2.0,1000.0,0.0,124.25404,50.62677,25.0
1.0,3.0,1563.4396,1.0,124.25404,39.7671,26.0
0.0,1.0,500.0,1.0,54.96309,69.645454,20.0
0.0,2.0,1200.2743,1.0,54.96309,63.688946,35.0
0.0,3.0,1096.1538,0.0,52.147346,66.56202,57.0
0.0,3.0,1096.1538,0.0,52.147346,66.49872,57.0
0.0,4.0,2199.4136,1.0,124.25404,122.38669,270.0
1.0,3.0,1075.2688,1.0,54.96309,39.7671,17.0
1.0,3.0,1688.0011,1.0,124.25404,123.53347,120.0
0.0,2.0,1149.954,1.0,54.96309,131.08112,50.0
0.0,2.0,879.41174,1.0,124.25404,69.645454,29.9
0.0,1.0,620.0177,1.0,124.25404,131.08112,49.0
0.0,3.0,1618.929,1.0,124.25404,103.99422,260.0
0.0,2.0,1120.0299,1.0,54.96309,103.99422,60.0
0.0,2.0,1046.3535,1.0,124.25404,131.08112,100.0
0.0,3.0,1749.7349,1.0,124.25404,103.99422,99.0
0.0,4.0,1762.1145,1.0,54.96309,122.38669,100.0
1.0,2.0,1130.1208,1.0,54.96309,123.53347,72.0
0.0,2.0,1060.0312,1.0,124.25404,122.38669,95.0
0.0,3.0,1470.0028,1.0,124.25404,123.53347,480.0
0.0,2.0,773.0882,1.0,54.96309,69.645454,37.0
1.0,2.0,849.0766,1.0,124.25404,123.53347,40.0
0.0,4.0,2550.2397,1.0,124.25404,123.53347,250.0
1.0,1.0,618.0176,1.0,124.25404,103.99422,52.0
0.0,1.0,550.03015,1.0,124.25404,122.38669,73.0
1.0,2.0,1137.0659,1.0,124.25404,103.99422,92.0
1.0,2.0,1102.5359,1.0,124.25404,123.53347,170.0
0.0,2.0,1250.0,1.0,54.96309,122.38669,93.0
0.0,2.0,980.0719,1.0,124.25404,122.38669,90.0
0.0,3.0,1816.4036,1.0,54.96309,58.577625,130.0
0.0,3.0,2500.0,1.0,124.25404,103.99422,120.0
0.0,1.0,680.00775,1.0,124.25404,123.53347,35.0
1.0,2.0,1150.3564,1.0,124.25404,122.38669,35.5
0.0,2.0,1000.0,1.0,124.25404,131.08112,95.0
1.0,3.0,1575.0787,1.0,54.96309,103.99422,90.0
0.0,3.0,1649.6465,1.0,54.96309,131.08112,42.0
0.0,2.0,862.2222,1.0,124.25404,66.56202,38.8
0.0,2.0,862.2222,1.0,124.25404,66.49872,38.8
1.0,2.0,1067.5,0.0,124.25404,103.99422,42.7
0.0,2.0,920.2454,1.0,54.96309,69.645454,31.5
0.0,4.0,3760.7666,1.0,124.25404,103.99422,310.0
0.0,1.0,500.0,1.0,54.96309,123.53347,25.0
1.0,2.0,1125.1005,1.0,54.96309,122.38669,42.0
0.0,2.0,1120.1102,1.0,54.96309,66.56202,65.0
0.0,2.0,1120.1102,1.0,54.96309,66.49872,65.0
0.0,3.0,1825.0554,1.0,124.25404,103.99422,140.0
1.0,2.0,1050.2134,1.0,54.96309,44.66028,32.0
0.0,2.0,1076.5421,1.0,54.96309,131.08112,100.0
0.0,2.0,1079.8429,1.0,124.25404,122.38669,49.5
0.0,3.0,2339.4092,1.0,124.25404,103.99422,240.0
0.0,3.0,1439.0897,1.0,124.25404,81.30434,86.0
1.0,2.0,627.9775,0.0,124.25404,131.08112,72.5
0.0,3.0,1794.1243,1.0,124.25404,122.38669,160.0
0.0,2.0,1325.0518,1.0,124.25404,44.66028,64.0
1.0,3.0,1476.207,0.0,124.25404,103.99422,85.0
0.0,2.0,800.0,1.0,124.25404,69.645454,32.0
1.0,2.0,1134.9076,1.0,124.25404,122.38669,62.0
0.0,1.0,500.0,1.0,54.96309,44.66028,10.5
0.0,2.0,1139.9259,1.0,124.25404,69.645454,120.0
0.0,2.0,1350.0,1.0,54.96309,66.49872,81.0
0.0,2.0,1350.0,1.0,54.96309,66.56202,81.0
0.0,2.0,960.1336,1.0,54.96309,69.645454,46.0
0.0,3.0,1925.0514,1.0,124.25404,49.17085,75.0
1.0,1.0,580.0838,1.0,54.96309,123.53347,18.0
1.0,2.0,1065.1372,1.0,124.25404,123.53347,260.0
0.0,1.0,720.0838,1.0,54.96309,58.909412,27.5
0.0,2.0,780.18994,1.0,54.96309,123.53347,23.0
0.0,3.0,1400.0,1.0,54.96309,49.17085,49.0
0.0,5.0,2249.9136,1.0,54.96309,131.08112,130.0
0.0,3.0,1816.6666,1.0,124.25404,50.62677,54.5
0.0,2.0,1045.0361,1.0,54.96309,69.645454,42.0
1.0,4.0,6000.0,1.0,124.25404,122.38669,750.0
1.0,3.0,1495.1627,1.0,54.96309,122.38669,85.0
1.0,2.0,884.808,1.0,54.96309,122.38669,26.5
1.0,2.0,772.0632,1.0,124.25404,123.53347,130.0
1.0,2.0,1131.9011,1.0,124.25404,123.53347,49.0
0.0,2.0,1000.0,1.0,124.25404,66.56202,41.0
0.0,2.0,1000.0,1.0,124.25404,66.49872,41.0
0.0,1.0,739.9577,1.0,54.96309,103.99422,35.0
0.0,4.0,3850.385,1.0,124.25404,122.38669,350.0
0.0,1.0,636.1728,1.0,124.25404,122.38669,100.0
0.0,2.0,5.0,1.0,54.96309,63.688946,45.0
0.0,2.0,920.15436,1.0,54.96309,66.56202,31.0
0.0,2.0,920.15436,1.0,54.96309,66.49872,31.0
0.0,2.0,1250.0,1.0,124.25404,123.53347,90.0
0.0,2.0,1150.1171,1.0,124.25404,44.66028,34.4
0.0,2.0,708.072,1.0,124.25404,103.99422,35.0
0.0,3.0,2281.8792,0.0,124.25404,95.95461,170.0
0.0,1.0,591.9662,1.0,54.96309,131.08112,28.0
0.0,1.0,595.1069,1.0,54.96309,123.53347,27.0
0.0,2.0,866.9528,0.0,52.147346,69.645454,30.3
1.0,2.0,1310.0665,1.0,124.25404,122.38669,250.0
0.0,3.0,1034.375,0.0,124.25404,69.645454,33.1
0.0,2.0,1128.0316,1.0,124.25404,131.08112,20.0
1.0,3.0,1364.2565,1.0,124.25404,122.38669,50.0
0.0,3.0,1594.0488,1.0,54.96309,103.99422,120.0
0.0,1.0,750.0,1.0,54.96309,44.66028,21.0
0.0,2.0,800.0,1.0,54.96309,66.56202,37.0
0.0,2.0,800.0,1.0,54.96309,66.49872,37.0
1.0,3.0,1827.4244,1.0,124.25404,63.688946,70.1
0.0,1.0,620.0094,1.0,124.25404,122.38669,66.0
0.0,2.0,1349.6348,1.0,124.25404,67.07472,42.5
1.0,2.0,1437.0245,1.0,54.96309,95.95461,34.0
0.0,2.0,963.63635,1.0,124.25404,66.56202,42.4
0.0,2.0,963.63635,1.0,124.25404,66.49872,42.4
0.0,3.0,1920.0627,1.0,54.96309,81.30434,98.0
0.0,5.0,8360.129,1.0,124.25404,63.688946,390.0
1.0,1.0,570.0713,1.0,54.96309,123.53347,24.0
1.0,3.0,1472.5372,1.0,54.96309,103.99422,100.0
1.0,1.0,453.0248,0.0,124.25404,131.08112,65.0
0.0,3.0,1596.9338,1.0,124.25404,131.08112,150.0
0.0,2.0,1277.1392,1.0,124.25404,103.99422,80.0
0.0,1.0,895.1049,0.0,52.147346,131.08112,32.0
0.0,1.0,419.81528,1.0,54.96309,122.38669,20.0
0.0,2.0,1111.1111,1.0,124.25404,131.08112,17.1
0.0,2.0,1115.8667,1.0,124.25404,131.08112,36.5
0.0,1.0,588.0969,1.0,54.96309,123.53347,25.0
0.0,1.0,575.01306,1.0,54.96309,66.56202,22.0
0.0,1.0,575.01306,1.0,54.96309,66.49872,22.0
0.0,2.0,911.7647,1.0,124.25404,66.56202,77.5
0.0,2.0,911.7647,1.0,124.25404,66.49872,77.5
0.0,2.0,1020.0079,1.0,124.25404,103.99422,52.0
1.0,1.0,715.0368,1.0,54.96309,123.53347,34.0
0.0,2.0,1175.0881,1.0,124.25404,66.56202,60.0
0.0,2.0,1175.0881,1.0,124.25404,66.49872,60.0
0.0,3.0,1913.0911,1.0,124.25404,69.645454,140.0
0.0,2.0,850.01587,1.0,124.25404,123.53347,53.5
1.0,2.0,1035.0585,1.0,54.96309,122.38669,31.0
0.0,2.0,845.14044,1.0,54.96309,69.645454,34.0
0.0,1.0,500.0,1.0,54.96309,122.38669,21.0
0.0,3.0,1437.3717,1.0,54.96309,95.95461,49.0
0.0,3.0,1864.2073,1.0,124.25404,103.99422,95.0
0.0,2.0,1055.116,1.0,124.25404,123.53347,76.0
0.0,3.0,1188.2377,1.0,54.96309,122.38669,59.4
0.0,5.0,2983.2195,1.0,124.25404,131.08112,240.0
0.0,1.0,500.0,1.0,54.96309,44.66028,50.0
0.0,1.0,358.01233,1.0,124.25404,123.53347,100.0
0.0,3.0,1040.1189,1.0,54.96309,81.30434,49.0
0.0,3.0,1686.874,1.0,124.25404,122.38669,160.0
1.0,6.0,3280.1821,1.0,124.25404,122.38669,360.0
0.0,1.0,666.6667,1.0,124.25404,122.38669,100.0
0.0,3.0,1466.0831,1.0,124.25404,69.645454,67.0
1.0,2.0,889.75696,1.0,124.25404,122.38669,41.0
0.0,2.0,860.1177,1.0,54.96309,66.56202,57.0
0.0,2.0,860.1177,1.0,54.96309,66.49872,57.0
0.0,1.0,339.2857,1.0,124.25404,50.62677,9.5
1.0,2.0,1067.141,1.0,124.25404,122.38669,48.0
0.0,5.0,4815.023,1.0,124.25404,69.645454,600.0
0.0,2.0,1060.1082,1.0,54.96309,66.56202,100.0
0.0,2.0,1060.1082,1.0,54.96309,66.49872,100.0
0.0,2.0,863.1579,1.0,124.25404,50.62677,32.8
0.0,3.0,1750.0875,1.0,54.96309,44.66028,50.0
0.0,3.0,1488.8337,1.0,124.25404,122.38669,90.0
0.0,2.0,1155.167,1.0,124.25404,63.688946,37.0
0.0,2.0,1155.167,1.0,124.25404,63.688946,37.0
0.0,4.0,1600.0,1.0,54.96309,69.645454,90.0
0.0,2.0,1128.4722,1.0,54.96309,131.08112,26.0
1.0,3.0,1472.754,1.0,124.25404,123.53347,80.0
0.0,2.0,750.0,1.0,54.96309,53.003433,22.5
1.0,3.0,1434.8207,1.0,54.96309,122.38669,82.0
0.0,4.0,2535.0837,1.0,54.96309,122.38669,56.0
1.0,2.0,949.9893,1.0,124.25404,66.56202,88.9
1.0,2.0,949.9893,1.0,124.25404,66.49872,88.9
1.0,4.0,2700.049,1.0,54.96309,122.38669,220.0
0.0,2.0,960.0,1.0,54.96309,103.99422,42.0
1.0,3.0,1758.0872,1.0,124.25404,122.38669,75.0
0.0,1.0,660.0,1.0,124.25404,122.38669,49.5
1.0,4.0,2105.2632,0.0,124.25404,95.95461,130.0
0.0,2.0,1841.4087,1.0,124.25404,69.645454,160.0
1.0,2.0,1045.2961,1.0,124.25404,44.66028,36.0
0.0,2.0,124.94723,1.0,124.25404,103.99422,94.7
1.0,2.0,910.0,1.0,124.25404,39.7671,18.2
1.0,3.0,643.41846,1.0,124.25404,95.95461,26.2
0.0,1.0,600.0,1.0,124.25404,122.38669,75.0
1.0,2.0,1033.0579,1.0,54.96309,103.99422,65.0
0.0,2.0,880.0521,1.0,54.96309,33.095707,27.0
0.0,2.0,745.07715,1.0,54.96309,66.56202,42.0
0.0,2.0,745.07715,1.0,54.96309,66.49872,42.0
1.0,2.0,1200.1117,1.0,124.25404,122.38669,43.0
0.0,1.0,689.65515,1.0,124.25404,123.53347,40.0
1.0,2.0,675.78436,1.0,124.25404,66.56202,25.2
1.0,2.0,675.78436,1.0,124.25404,66.49872,25.2
1.0,2.0,757.78076,1.0,124.25404,123.53347,140.0
0.0,4.0,3044.1401,1.0,124.25404,123.53347,300.0
0.0,1.0,349.51456,1.0,54.96309,44.66028,7.2
0.0,1.0,650.0542,1.0,124.25404,122.38669,60.0
0.0,2.0,1000.0,1.0,124.25404,123.53347,80.0
0.0,4.0,4153.269,1.0,124.25404,122.38669,310.0
0.0,1.0,588.0047,1.0,54.96309,66.56202,60.0
0.0,1.0,588.0047,1.0,54.96309,66.49872,60.0
1.0,3.0,1750.0365,1.0,54.96309,103.99422,120.0
0.0,1.0,659.4582,1.0,124.25404,123.53347,55.5
0.0,2.0,700.0,1.0,54.96309,44.66028,35.0
1.0,3.0,788.9743,0.0,124.25404,123.53347,79.0
0.0,2.0,809.5855,1.0,124.25404,122.38669,100.0
1.0,3.0,1700.0131,1.0,124.25404,123.53347,130.0
0.0,2.0,999.13116,1.0,54.96309,44.66028,11.5
1.0,3.0,1792.1147,1.0,54.96309,103.99422,170.0
0.0,2.0,1124.6154,1.0,54.96309,66.56202,73.1
0.0,2.0,1124.6154,1.0,54.96309,66.49872,73.1
1.0,1.0,466.99875,1.0,54.96309,39.7671,15.0
0.0,3.0,1475.0713,1.0,124.25404,123.53347,300.0
0.0,4.0,1814.8821,1.0,124.25404,63.688946,140.0
1.0,2.0,864.82745,1.0,124.25404,122.38669,100.0
1.0,2.0,1190.0826,1.0,54.96309,103.99422,72.0
0.0,2.0,702.8333,1.0,124.25404,123.53347,160.0
0.0,2.0,1250.0,1.0,54.96309,131.08112,18.0
1.0,2.0,1007.20483,1.0,124.25404,123.53347,68.5
0.0,3.0,2064.3386,1.0,124.25404,95.95461,120.0
0.0,2.0,1022.6256,1.0,54.96309,122.38669,80.0
0.0,3.0,1191.7014,1.0,124.25404,123.53347,220.0
0.0,2.0,1223.4043,1.0,124.25404,122.38669,32.2
0.0,4.0,2082.1206,1.0,124.25404,122.38669,930.0
0.0,3.0,2000.0,1.0,54.96309,81.30434,120.0
0.0,2.0,800.0,1.0,54.96309,66.56202,35.0
0.0,2.0,800.0,1.0,54.96309,66.49872,35.0
0.0,2.0,1060.0707,1.0,54.96309,103.99422,36.0
0.0,3.0,1247.6968,1.0,124.25404,69.645454,47.4
0.0,2.0,1245.283,1.0,124.25404,95.95461,42.9
0.0,2.0,1100.1517,1.0,54.96309,81.30434,29.0
0.0,3.0,1170.0468,1.0,54.96309,66.56202,60.0
0.0,3.0,1170.0468,1.0,54.96309,66.49872,60.0
1.0,2.0,871.9067,1.0,54.96309,123.53347,68.0
0.0,3.0,1400.3044,1.0,124.25404,50.62677,46.0
0.0,3.0,1489.9529,1.0,124.25404,131.08112,740.0
1.0,3.0,1599.3021,1.0,124.25404,95.95461,55.0
1.0,2.0,845.19574,1.0,54.96309,39.7671,19.0
0.0,3.0,1035.2477,1.0,54.96309,123.53347,42.0
0.0,3.0,1995.2494,0.0,52.147346,50.62677,42.0
0.0,2.0,511.4401,1.0,124.25404,131.08112,38.0
0.0,3.0,1658.2029,1.0,124.25404,122.38669,160.0
1.0,2.0,940.20306,1.0,54.96309,122.38669,25.0
0.0,2.0,1150.0,1.0,124.25404,69.645454,92.0
